Date,Precipitation,Temperature,PotentialET,ObservedQ,SnowPack,LiquidWater,RunoffFromSnow,SoilMoisture,Recharge,RunoffSoil,ActualET,UpperStorage,LowerStorage,QuickFlow,IntermediateFlow,Baseflow,Discharge
1984-09-24,14.7,10.6,0.6609999999999999,0.925,0.0,0.0,14.7,144.07912264036807,4.585517790155802,0.0,0.6609999999999999,10.554296014086104,9.970487501944666,0.0,0.624416353291601,0.3385993314709759,0.9630156847625768
1984-09-25,25.3,10.7,0.6279999999999999,1.305,0.0,0.0,25.3,159.95921779691653,8.791904843451567,0.0,0.6279999999999999,17.440736561838236,10.172297149015536,0.0,0.8885244521856299,0.34584572634065086,1.2343701785262808
1984-09-26,6.7,9.0,0.5949999999999999,1.747,0.0,0.0,6.7,163.31454600135652,2.7496717955600096,0.0,0.5949999999999999,18.224261753451184,10.36734016240104,0.0,1.2325824552116398,0.3528491511623906,1.5854316063740304
1984-09-27,2.5,7.7,0.5619999999999998,1.819,0.0,0.0,2.5,164.19209720155757,1.0604487997989271,0.0,0.5619999999999998,17.383666229654256,10.555843425860685,0.0,1.3799829698027786,0.35961775266919194,1.7396007224719707
1984-09-28,0.3,6.3,0.5289999999999999,1.732,0.0,0.0,0.3,163.83475373330577,0.1283434682518013,0.0,0.5289999999999999,15.738388525315827,10.738026215790738,0.0,1.3307466189376767,0.3661594044358619,1.6969060233735385
1984-09-29,0.0,6.1,0.4959999999999999,1.591,0.0,0.0,0.0,163.33875373330577,0.0,0.0,0.4959999999999999,14.09225665686872,10.914100456297472,0.0,1.2188871473112832,0.3724817160379523,1.5913688633492356
1984-09-30,2.8,5.4,0.46299999999999986,1.48,0.0,0.0,2.8,164.48777097250093,1.187982760804851,0.0,0.46299999999999986,13.667039672404606,11.084270965717854,0.0,1.1150536766937795,0.37859204190359735,1.493645718597377
1984-10-01,8.4,10.2,0.43,1.503,0.0,0.0,8.4,168.85385265115056,3.60391832135035,0.0,0.43,15.514663809869903,11.248735694874442,0.0,1.1024888987229486,0.38449748986855153,1.4869863885915002
1984-10-02,0.6,12.7,0.4170967741935484,1.567,0.0,0.0,0.6,168.76837716590117,0.26837871105585714,0.0,0.4170967741935484,14.133700887667825,11.407685957341661,0.0,1.1390649495796779,0.39020492944437846,1.5292698790240564
1984-10-03,7.6,14.0,0.40419354838709676,1.556,0.0,0.0,7.6,172.56745736113677,3.3967262563772893,0.0,0.40419354838709676,15.755482110740628,11.561306651991288,0.0,1.1527631339317792,0.39572099980940934,1.5484841337411885
1984-10-04,3.1,12.4,0.39129032258064517,1.63,0.0,0.0,3.1,173.84071074194267,1.435456296613429,0.0,0.39129032258064517,15.440396095145848,11.70977647807604,0.0,1.1827260160242061,0.4010521175317662,1.5837781335559722
1984-10-05,8.1,10.4,0.3783870967741935,1.683,0.0,0.0,8.1,177.76749083424235,3.7948328109261174,0.0,0.3783870967741935,17.33774136273116,11.853268143101463,0.0,1.2386618132708553,0.4062044840334339,1.6448662973042893
1984-10-06,1.5,11.8,0.36548387096774193,1.757,0.0,0.0,1.5,178.17383700360028,0.728169959674331,0.0,0.36548387096774193,16.252475259373888,11.991948563727902,0.0,1.2850208784857853,0.41118409280406365,1.6962049712898488
1984-10-07,1.5,10.8,0.3525806451612903,1.685,0.0,0.0,1.5,178.5904364671841,0.730819891254883,0.0,0.3525806451612903,15.247678401285409,12.125979059936299,0.0,1.260276617692272,0.4159967363728988,1.6762733540651706
1984-10-08,5.6,9.6,0.3396774193548387,1.652,0.0,0.0,5.6,181.1122082260993,2.738550821729933,0.0,0.3396774193548387,16.17852077282514,12.255515542683625,0.0,1.218377015982559,0.4206480130469338,1.6390250290294928
1984-10-09,0.0,9.6,0.3267741935483871,1.65,0.0,0.0,0.0,180.78543403255094,0.0,0.0,0.3267741935483871,14.500751847472605,12.380708695266293,0.0,1.2024831567745018,0.42514333342314403,1.6276264901976458
1984-10-10,0.0,9.2,0.31387096774193546,1.524,0.0,0.0,0.0,180.471563064809,0.0,0.0,0.31387096774193546,12.94358229030069,12.501704148602474,0.0,1.1253864775222246,0.42948792668236224,1.554874404204587
1984-10-11,0.0,10.1,0.30096774193548387,1.391,0.0,0.0,0.0,180.1705953228735,0.0,0.0,0.30096774193548387,11.498343322560551,12.618642650637248,0.0,1.0046192648645544,0.4336868466721221,1.4383061115366766
1984-10-12,0.0,5.9,0.2880645161290323,1.269,0.0,0.0,0.0,179.88253080674448,0.0,0.0,0.2880645161290323,10.156989284232159,12.731660230067629,0.0,0.8925328957505739,0.437744977785546,1.33027787353612
1984-10-13,12.7,4.4,0.27516129032258063,1.323,0.0,0.0,12.7,186.02508608359403,6.28228343282786,0.0,0.27516129032258063,14.742760734036425,12.84088835457793,0.0,0.901397269860557,0.44166704064311446,1.3430643105036713
1984-10-14,0.0,6.8,0.262258064516129,1.522,0.0,0.0,0.0,185.76282801907792,0.0,0.0,0.262258064516129,13.16819538512426,12.94645408376953,0.0,1.0225183513273643,0.4454575975839275,1.4679759489112918
1984-10-15,0.0,6.3,0.24935483870967742,1.432,0.0,0.0,0.0,185.51347318036824,0.0,0.0,0.24935483870967742,11.70681104902529,13.04848021696294,0.0,1.022039267242151,0.44912105797284474,1.4711603252149958
1984-10-16,0.0,3.9,0.2364516129032258,1.308,0.0,0.0,0.0,185.277021567465,0.0,0.0,0.2364516129032258,10.35047218428976,13.147085436044094,0.0,0.9087007344668357,0.4526616833296788,1.3613624177965145
1984-10-17,0.0,9.9,0.2235483870967742,1.194,0.0,0.0,0.0,185.05347318036823,0.0,0.0,0.2235483870967742,9.091628038674479,13.242384443521036,0.0,0.8035090658017551,0.4560835922864073,1.2595926580881625
1984-10-18,15.6,5.5,0.21064516129032257,1.308,0.0,0.0,15.6,192.3700949071004,8.072733111977497,0.0,0.21064516129032257,15.415729232847797,13.334488095951603,0.0,0.8509472814479959,0.45939076537817136,1.3103380468261674
